prospect_id,industry,region,company_size_band,est_annual_revenue,digital_engagement_score,years_in_business,existing_bank_relationship,targeting_readiness_score,targeting_tier
PROS-104606,Professional Services,East,10-49 employees,463000.0,30.1,34,No,45.7,Tier 2 - Warm
PROS-104607,Healthcare,South,250-999 employees,288000.0,5.3,33,Yes,49.8,Tier 2 - Warm
PROS-104608,Wholesale Distribution,North,250-999 employees,2270000.0,18.8,25,No,49.0,Tier 2 - Warm
PROS-104609,Healthcare,North,50-249 employees,747000.0,50.8,32,No,60.1,Tier 2 - Warm
PROS-104610,Manufacturing,South,1-9 employees,2071000.0,22.9,2,Yes,10.0,Tier 3 - Nurture
PROS-104611,Construction,West,1-9 employees,4461000.0,58.4,15,Yes,34.8,Tier 2 - Warm
PROS-104612,Hospitality,North,250-999 employees,1293000.0,37.7,4,Yes,40.1,Tier 2 - Warm
PROS-104613,Transportation & Logistics,Central,1-9 employees,1082000.0,43.4,28,Yes,38.9,Tier 2 - Warm
PROS-104614,Transportation & Logistics,East,10-49 employees,24650000.0,22.4,12,No,25.2,Tier 3 - Nurture
PROS-104615,Healthcare,South,10-49 employees,916000.0,51.6,21,No,44.2,Tier 2 - Warm
PROS-104616,Professional Services,Central,1-9 employees,220000.0,38.1,33,No,40.7,Tier 2 - Warm
PROS-104617,Transportation & Logistics,North,50-249 employees,535000.0,42.5,30,Yes,55.1,Tier 2 - Warm
PROS-104618,Technology,Central,1000+ employees,4020000.0,11.2,26,Yes,54.1,Tier 2 - Warm
PROS-104619,Wholesale Distribution,South,50-249 employees,738500.0,43.4,2,Yes,33.4,Tier 2 - Warm
PROS-104620,Technology,South,10-49 employees,319000.0,18.6,25,Yes,33.9,Tier 2 - Warm
PROS-104621,Education,East,10-49 employees,2463000.0,56.7,14,Yes,40.8,Tier 2 - Warm
PROS-104622,Wholesale Distribution,Central,250-999 employees,541000.0,45.5,39,Yes,70.9,Tier 1 - Priority
PROS-104623,Manufacturing,South,10-49 employees,646000.0,45.6,14,No,36.2,Tier 2 - Warm
PROS-104624,Construction,Central,10-49 employees,2375000.0,27.7,30,Yes,41.5,Tier 2 - Warm
PROS-104625,Construction,South,50-249 employees,332000.0,57.7,24,Yes,56.6,Tier 2 - Warm
PROS-104626,Manufacturing,South,1-9 employees,145000.0,43.8,14,Yes,28.0,Tier 3 - Nurture
PROS-104627,Retail Trade,West,1-9 employees,158000.0,77.3,9,No,37.7,Tier 2 - Warm
PROS-104628,Hospitality,West,250-999 employees,1383000.0,34.7,11,No,44.4,Tier 2 - Warm
PROS-104629,Construction,South,10-49 employees,970000.0,46.4,21,No,42.1,Tier 2 - Warm
PROS-104630,Retail Trade,North,1-9 employees,341000.0,41.5,35,Yes,43.6,Tier 2 - Warm
PROS-104631,Professional Services,South,1-9 employees,204000.0,58.7,39,Yes,53.8,Tier 2 - Warm
PROS-104632,Professional Services,East,1000+ employees,542000.0,28.6,13,No,51.0,Tier 2 - Warm
PROS-104633,Retail Trade,North,10-49 employees,2491000.0,14.4,2,No,14.0,Tier 3 - Nurture
PROS-104634,Retail Trade,North,10-49 employees,291000.0,72.0,9,No,43.1,Tier 2 - Warm
PROS-104635,Hospitality,Central,1-9 employees,352000.0,46.0,20,No,33.6,Tier 2 - Warm
PROS-104636,Wholesale Distribution,North,1000+ employees,197000.0,25.9,16,Yes,52.3,Tier 2 - Warm
PROS-104637,Healthcare,East,250-999 employees,487000.0,40.7,6,Yes,42.9,Tier 2 - Warm
PROS-104638,Technology,West,10-49 employees,1058000.0,40.099999999999994,7,No,28.5,Tier 3 - Nurture
PROS-104639,Education,South,1-9 employees,7472000.0,36.0,23,No,31.9,Tier 3 - Nurture
PROS-104640,Wholesale Distribution,East,50-249 employees,927000.0,65.6,11,Yes,49.5,Tier 2 - Warm
PROS-104641,Manufacturing,North,50-249 employees,688000.0,30.6,10,No,34.4,Tier 2 - Warm
PROS-104642,Education,West,50-249 employees,1885000.0,38.7,15,No,41.7,Tier 2 - Warm
PROS-104643,Manufacturing,West,1000+ employees,1569000.0,4.4,36,Yes,59.3,Tier 2 - Warm
PROS-104644,Manufacturing,Central,10-49 employees,386000.0,15.5,33,Yes,38.9,Tier 2 - Warm
PROS-104645,Healthcare,Central,1-9 employees,9178000.0,76.1,13,Yes,40.4,Tier 2 - Warm
PROS-104646,Hospitality,South,10-49 employees,710000.0,68.4,30,Yes,58.2,Tier 2 - Warm
PROS-104647,Manufacturing,North,50-249 employees,946000.0,19.2,38,No,51.9,Tier 2 - Warm
PROS-104648,Professional Services,South,1-9 employees,1338000.0,27.6,11,No,19.0,Tier 3 - Nurture
PROS-104649,Professional Services,North,1-9 employees,1067000.0,21.9,1,Yes,8.8,Tier 3 - Nurture
PROS-104650,Construction,East,50-249 employees,3906000.0,47.5,10,No,41.3,Tier 2 - Warm
PROS-104651,Education,North,10-49 employees,381000.0,25.9,33,Yes,43.2,Tier 2 - Warm
PROS-104652,Construction,Central,50-249 employees,1727000.0,17.7,5,No,25.2,Tier 3 - Nurture
PROS-104653,Professional Services,West,1-9 employees,874000.0,38.6,11,No,23.5,Tier 3 - Nurture
PROS-104654,Retail Trade,South,1-9 employees,2150000.0,24.6,38,No,39.1,Tier 2 - Warm
PROS-104655,Retail Trade,Central,1-9 employees,576000.0,27.8,8,Yes,16.7,Tier 3 - Nurture
PROS-104656,Retail Trade,West,50-249 employees,496000.0,46.8,19,No,48.2,Tier 2 - Warm
PROS-104657,Transportation & Logistics,East,50-249 employees,1632000.0,19.3,35,No,49.6,Tier 2 - Warm
PROS-104658,Healthcare,North,10-49 employees,1081000.0,49.2,34,No,53.5,Tier 2 - Warm
PROS-104659,Healthcare,South,10-49 employees,296000.0,69.3,12,No,44.3,Tier 2 - Warm
PROS-104660,Wholesale Distribution,East,1-9 employees,724000.0,29.4,10,No,19.0,Tier 3 - Nurture
PROS-104661,Transportation & Logistics,West,50-249 employees,1633000.0,14.8,23,Yes,38.3,Tier 2 - Warm
PROS-104662,Retail Trade,South,1000+ employees,672000.0,54.1,13,Yes,61.4,Tier 2 - Warm
PROS-104663,Construction,West,50-249 employees,436000.0,38.6,29,Yes,52.7,Tier 2 - Warm
PROS-104664,Construction,South,1-9 employees,1089000.0,59.5,27,Yes,44.7,Tier 2 - Warm
PROS-104665,Wholesale Distribution,South,10-49 employees,1508000.0,88.4,17,No,56.1,Tier 2 - Warm
PROS-104666,Construction,East,1-9 employees,724000.0,21.3,16,Yes,20.4,Tier 3 - Nurture
PROS-104667,Retail Trade,North,1-9 employees,1103000.0,73.1,4,Yes,32.1,Tier 3 - Nurture
PROS-104668,Hospitality,East,1-9 employees,1495000.0,41.5,28,No,38.1,Tier 2 - Warm
PROS-104669,Healthcare,South,1-9 employees,55000.0,40.3,36,Yes,43.9,Tier 2 - Warm
PROS-104670,Manufacturing,South,1-9 employees,905000.0,26.3,35,Yes,37.4,Tier 2 - Warm
PROS-104671,Technology,West,50-249 employees,1566000.0,38.5,26,No,50.3,Tier 2 - Warm
PROS-104672,Professional Services,South,1-9 employees,1382000.0,73.4,29,No,51.9,Tier 2 - Warm
PROS-104673,Wholesale Distribution,West,50-249 employees,1763000.0,37.15,35,Yes,56.9,Tier 2 - Warm
PROS-104674,Wholesale Distribution,West,250-999 employees,509000.0,30.1,9,No,41.0,Tier 2 - Warm
PROS-104675,Construction,West,10-49 employees,232000.0,41.6,30,Yes,47.2,Tier 2 - Warm
PROS-104676,Transportation & Logistics,South,10-49 employees,101000.0,43.6,5,Yes,28.3,Tier 3 - Nurture
PROS-104677,Transportation & Logistics,Central,50-249 employees,2425000.0,15.8,31,Yes,45.0,Tier 2 - Warm
PROS-104678,Technology,South,1-9 employees,1581000.0,9.7,9,Yes,10.1,Tier 3 - Nurture
PROS-104679,Manufacturing,South,10-49 employees,2637000.0,6.9,24,No,28.3,Tier 3 - Nurture
PROS-104680,Construction,Central,10-49 employees,329000.0,56.6,1,No,30.5,Tier 3 - Nurture
PROS-104681,Retail Trade,South,50-249 employees,1766000.0,74.8,1,Yes,45.4,Tier 2 - Warm
PROS-104682,Technology,West,50-249 employees,140000.0,6.9,26,Yes,37.4,Tier 2 - Warm
PROS-104683,Manufacturing,North,50-249 employees,280000.0,28.4,35,Yes,53.3,Tier 2 - Warm
PROS-104684,Transportation & Logistics,West,50-249 employees,838000.0,25.1,5,No,28.2,Tier 3 - Nurture
PROS-104685,Hospitality,Central,10-49 employees,1513000.0,30.7,33,No,45.1,Tier 2 - Warm
PROS-104686,Education,West,50-249 employees,4625000.0,38.7,30,No,53.5,Tier 2 - Warm
PROS-104687,Professional Services,East,250-999 employees,560000.0,42.5,29,Yes,61.8,Tier 2 - Warm
PROS-104688,Manufacturing,Central,10-49 employees,281000.0,62.9,11,No,40.9,Tier 2 - Warm
PROS-104689,Hospitality,South,1000+ employees,266000.0,76.0,35,No,87.7,Tier 1 - Priority
PROS-104690,Manufacturing,South,250-999 employees,342000.0,21.5,24,Yes,49.3,Tier 2 - Warm
PROS-104691,Manufacturing,North,10-49 employees,749000.0,38.1,8,Yes,28.4,Tier 3 - Nurture
PROS-104692,Education,West,1-9 employees,1677000.0,26.0,35,Yes,37.3,Tier 2 - Warm
PROS-104693,Wholesale Distribution,West,1-9 employees,2480000.0,56.0,11,Yes,30.6,Tier 3 - Nurture
PROS-104694,Hospitality,West,50-249 employees,561000.0,38.3,20,Yes,45.5,Tier 2 - Warm
PROS-104695,Wholesale Distribution,West,1-9 employees,728000.0,9.1,7,Yes,8.3,Tier 3 - Nurture
PROS-104696,Manufacturing,North,10-49 employees,1574000.0,36.8,16,No,34.2,Tier 2 - Warm
PROS-104697,Manufacturing,West,10-49 employees,418000.0,17.1,26,Yes,34.1,Tier 2 - Warm
PROS-104698,Construction,West,250-999 employees,529000.0,72.2,36,Yes,79.5,Tier 1 - Priority
PROS-104699,Manufacturing,South,50-249 employees,347000.0,22.5,18,No,37.5,Tier 2 - Warm
PROS-104700,Wholesale Distribution,East,50-249 employees,446000.0,57.1,25,Yes,57.1,Tier 2 - Warm
PROS-104701,Manufacturing,Central,10-49 employees,770000.0,38.7,5,Yes,26.3,Tier 3 - Nurture
PROS-104702,Transportation & Logistics,East,1-9 employees,295000.0,62.5,10,No,32.5,Tier 3 - Nurture
PROS-104703,Wholesale Distribution,West,50-249 employees,999000.0,49.0,23,Yes,52.2,Tier 2 - Warm
PROS-104704,Hospitality,East,1-9 employees,998000.0,41.5,2,Yes,17.6,Tier 3 - Nurture
PROS-104705,Professional Services,West,10-49 employees,599000.0,54.9,14,Yes,40.0,Tier 2 - Warm
PROS-104706,Healthcare,West,1000+ employees,294000.0,28.4,3,Yes,43.0,Tier 2 - Warm
PROS-104707,Transportation & Logistics,West,10-49 employees,819000.0,18.9,20,Yes,30.1,Tier 3 - Nurture
PROS-104708,Hospitality,West,10-49 employees,419000.0,22.2,11,No,24.3,Tier 3 - Nurture
PROS-104709,Healthcare,Central,50-249 employees,768000.0,35.3,11,No,37.2,Tier 2 - Warm
PROS-104710,Professional Services,South,50-249 employees,2441000.0,33.0,19,Yes,42.5,Tier 2 - Warm
PROS-104711,Hospitality,Central,10-49 employees,184000.0,50.0,7,Yes,32.5,Tier 3 - Nurture
PROS-104712,Wholesale Distribution,West,10-49 employees,7967000.0,67.0,30,Yes,57.6,Tier 2 - Warm
PROS-104713,Healthcare,East,1-9 employees,673000.0,71.7,18,No,42.6,Tier 2 - Warm
PROS-104714,Manufacturing,South,10-49 employees,1147000.0,52.3,36,No,56.3,Tier 2 - Warm
PROS-104715,Transportation & Logistics,East,1-9 employees,319000.0,32.7,9,Yes,19.5,Tier 3 - Nurture
PROS-104716,Wholesale Distribution,West,10-49 employees,2562000.0,66.3,3,No,36.0,Tier 2 - Warm
PROS-104717,Education,South,50-249 employees,635000.0,14.1,16,Yes,32.4,Tier 3 - Nurture
PROS-104718,Healthcare,South,1-9 employees,473000.0,27.4,5,No,14.2,Tier 3 - Nurture
PROS-104719,Retail Trade,Central,10-49 employees,387000.0,20.4,15,Yes,26.7,Tier 3 - Nurture
PROS-104720,Transportation & Logistics,East,1-9 employees,543000.0,29.9,31,No,35.7,Tier 2 - Warm
PROS-104721,Wholesale Distribution,West,1-9 employees,1156000.0,55.6,37,No,51.0,Tier 2 - Warm
PROS-104722,Education,North,1-9 employees,882000.0,40.2,18,No,29.7,Tier 3 - Nurture
PROS-104723,Manufacturing,North,1-9 employees,698000.0,21.3,8,No,14.1,Tier 3 - Nurture
PROS-104724,Professional Services,Central,1000+ employees,334000.0,9.6,16,Yes,45.6,Tier 2 - Warm
PROS-104725,Healthcare,North,1000+ employees,313000.0,37.8,12,Yes,54.0,Tier 2 - Warm
PROS-104726,Manufacturing,West,50-249 employees,439000.0,27.0,5,No,29.0,Tier 3 - Nurture
PROS-104727,Wholesale Distribution,Central,10-49 employees,1210000.0,51.6,31,No,52.1,Tier 2 - Warm
PROS-104728,Retail Trade,East,50-249 employees,1511000.0,20.9,29,No,45.5,Tier 2 - Warm
PROS-104729,Technology,Central,250-999 employees,1753000.0,77.6,12,No,62.7,Tier 2 - Warm
PROS-104730,Education,East,10-49 employees,728000.0,51.2,19,Yes,42.5,Tier 2 - Warm
PROS-104731,Technology,Central,1-9 employees,1112000.0,39.7,19,Yes,30.3,Tier 3 - Nurture
PROS-104732,Hospitality,South,50-249 employees,606000.0,69.0,17,No,55.7,Tier 2 - Warm
PROS-104733,Professional Services,East,1000+ employees,107000.0,19.6,30,Yes,60.7,Tier 2 - Warm
PROS-104734,Wholesale Distribution,South,1-9 employees,575000.0,61.1,28,Yes,46.1,Tier 2 - Warm
PROS-104735,Healthcare,West,10-49 employees,483000.0,13.5,1,Yes,12.9,Tier 3 - Nurture
PROS-104736,Manufacturing,North,10-49 employees,233000.0,29.5,9,Yes,25.7,Tier 3 - Nurture
PROS-104737,Construction,Central,10-49 employees,391000.0,24.2,38,No,46.4,Tier 2 - Warm
PROS-104738,Construction,North,50-249 employees,846000.0,49.0,17,Yes,47.5,Tier 2 - Warm
PROS-104739,Transportation & Logistics,South,10-49 employees,210000.0,52.7,19,No,43.1,Tier 2 - Warm
PROS-104740,Professional Services,East,250-999 employees,334000.0,18.2,30,No,52.7,Tier 2 - Warm
PROS-104741,Healthcare,North,50-249 employees,4004000.0,33.849999999999994,30,No,51.6,Tier 2 - Warm
PROS-104742,Healthcare,East,1-9 employees,125000.0,62.3,23,No,42.7,Tier 2 - Warm
PROS-104743,Construction,Central,50-249 employees,596000.0,53.5,36,Yes,64.3,Tier 2 - Warm
PROS-104744,Technology,Central,50-249 employees,202000.0,78.6,24,Yes,65.1,Tier 2 - Warm
PROS-104745,Construction,North,10-49 employees,319000.0,28.1,35,No,45.7,Tier 2 - Warm
PROS-104746,Hospitality,East,10-49 employees,587000.0,32.0,18,Yes,33.8,Tier 2 - Warm
PROS-104747,Professional Services,East,50-249 employees,246000.0,29.6,9,Yes,33.2,Tier 2 - Warm
PROS-104748,Wholesale Distribution,North,10-49 employees,1371000.0,34.5,5,No,24.6,Tier 3 - Nurture
PROS-104749,Construction,West,1-9 employees,3224000.0,34.4,22,No,30.5,Tier 3 - Nurture
PROS-104750,Manufacturing,East,1-9 employees,1841000.0,26.1,35,Yes,37.3,Tier 2 - Warm
PROS-104751,Retail Trade,West,1-9 employees,2251000.0,20.2,17,No,20.7,Tier 3 - Nurture
PROS-104752,Wholesale Distribution,South,50-249 employees,160000.0,43.2,29,No,54.6,Tier 2 - Warm
PROS-104753,Wholesale Distribution,South,1-9 employees,558000.0,12.4,21,No,20.7,Tier 3 - Nurture
PROS-104754,Professional Services,West,10-49 employees,1220000.0,32.6,32,No,45.1,Tier 2 - Warm
PROS-104755,Technology,West,10-49 employees,1902000.0,46.6,31,Yes,50.1,Tier 2 - Warm
PROS-104756,Transportation & Logistics,North,50-249 employees,5019000.0,87.5,28,No,71.9,Tier 1 - Priority
PROS-104757,Retail Trade,South,10-49 employees,2364000.0,27.5,14,No,28.8,Tier 3 - Nurture
PROS-104758,Healthcare,East,250-999 employees,1955000.0,9.9,17,Yes,39.0,Tier 2 - Warm
PROS-104759,Technology,Central,250-999 employees,13216000.0,55.6,19,No,59.3,Tier 2 - Warm
PROS-104760,Education,South,1-9 employees,811000.0,25.1,33,Yes,35.4,Tier 2 - Warm
PROS-104761,Wholesale Distribution,South,50-249 employees,531000.0,58.8,24,No,57.0,Tier 2 - Warm
PROS-104762,Manufacturing,Central,1-9 employees,887000.0,68.9,7,No,32.7,Tier 3 - Nurture
PROS-104763,Professional Services,West,50-249 employees,267000.0,15.6,11,Yes,29.1,Tier 3 - Nurture
PROS-104764,Healthcare,Central,10-49 employees,786000.0,31.1,13,Yes,29.5,Tier 3 - Nurture
PROS-104765,Retail Trade,West,1-9 employees,109000.0,74.4,24,Yes,48.4,Tier 2 - Warm
PROS-104766,Transportation & Logistics,Central,1-9 employees,407000.0,27.6,30,Yes,34.0,Tier 2 - Warm
PROS-104767,Manufacturing,North,10-49 employees,643000.0,46.7,6,Yes,30.4,Tier 3 - Nurture
PROS-104768,Retail Trade,South,50-249 employees,2073000.0,41.2,29,Yes,53.8,Tier 2 - Warm
PROS-104769,Manufacturing,South,50-249 employees,2476000.0,40.25,25,Yes,50.2,Tier 2 - Warm
PROS-104770,Professional Services,North,1-9 employees,253000.0,50.2,9,No,26.7,Tier 3 - Nurture
PROS-104771,Hospitality,West,1-9 employees,7157000.0,43.7,6,Yes,21.6,Tier 3 - Nurture
PROS-104772,Retail Trade,West,10-49 employees,859000.0,53.6,6,Yes,33.2,Tier 2 - Warm
PROS-104773,Education,North,10-49 employees,950000.0,32.3,31,Yes,44.2,Tier 2 - Warm
PROS-104774,Professional Services,North,1-9 employees,123000.0,38.2,10,Yes,22.5,Tier 3 - Nurture
PROS-104775,Manufacturing,North,1-9 employees,369000.0,78.5,8,Yes,37.4,Tier 2 - Warm
PROS-104776,Construction,East,250-999 employees,2315000.0,4.3,17,No,36.7,Tier 2 - Warm
PROS-104777,Hospitality,East,10-49 employees,879000.0,73.1,26,Yes,56.9,Tier 2 - Warm
PROS-104778,Retail Trade,South,50-249 employees,821000.0,22.7,18,No,37.5,Tier 2 - Warm
PROS-104779,Manufacturing,Central,10-49 employees,936000.0,26.7,23,Yes,35.6,Tier 2 - Warm
PROS-104780,Wholesale Distribution,South,10-49 employees,149000.0,41.6,15,Yes,35.4,Tier 2 - Warm
PROS-104781,Transportation & Logistics,East,10-49 employees,656000.0,63.8,17,No,46.0,Tier 2 - Warm
PROS-104782,Construction,East,1-9 employees,3434000.0,32.6,23,Yes,30.5,Tier 3 - Nurture
PROS-104783,Hospitality,South,1-9 employees,2411000.0,8.6,26,Yes,23.1,Tier 3 - Nurture
PROS-104784,Wholesale Distribution,Central,1000+ employees,636000.0,74.2,29,Yes,82.3,Tier 1 - Priority
PROS-104785,Construction,Central,250-999 employees,4074000.0,52.0,34,No,69.6,Tier 1 - Priority
PROS-104786,Transportation & Logistics,North,50-249 employees,183000.0,47.5,13,Yes,43.7,Tier 2 - Warm
PROS-104787,Manufacturing,East,1-9 employees,250000.0,21.6,5,Yes,11.8,Tier 3 - Nurture
PROS-104788,Construction,North,1-9 employees,5666000.0,10.5,4,No,6.5,Tier 3 - Nurture
PROS-104789,Transportation & Logistics,East,1-9 employees,1377000.0,65.9,27,No,47.3,Tier 2 - Warm
PROS-104790,Retail Trade,West,250-999 employees,531000.0,15.6,17,No,41.3,Tier 2 - Warm
PROS-104791,Education,East,50-249 employees,686000.0,56.9,16,Yes,49.9,Tier 2 - Warm
PROS-104792,Education,South,10-49 employees,300000.0,38.0,29,No,45.0,Tier 2 - Warm
PROS-104793,Professional Services,South,1000+ employees,989000.0,36.6,27,No,65.3,Tier 2 - Warm
PROS-104794,Construction,South,1-9 employees,906000.0,38.599999999999994,36,Yes,43.2,Tier 2 - Warm
PROS-104795,Retail Trade,South,10-49 employees,746000.0,46.5,35,No,53.2,Tier 2 - Warm
PROS-104796,Transportation & Logistics,South,1-9 employees,204000.0,26.7,30,No,33.6,Tier 2 - Warm
PROS-104797,Retail Trade,West,1-9 employees,976000.0,37.0,26,Yes,34.7,Tier 2 - Warm
PROS-104798,Construction,North,250-999 employees,407000.0,39.0,35,Yes,65.1,Tier 2 - Warm
PROS-104799,Transportation & Logistics,North,250-999 employees,247000.0,67.4,7,Yes,54.6,Tier 2 - Warm
PROS-104800,Technology,East,1-9 employees,2939000.0,51.3,38,No,50.0,Tier 2 - Warm
PROS-104801,Transportation & Logistics,West,1-9 employees,7934000.0,12.1,17,No,17.4,Tier 3 - Nurture
PROS-104802,Professional Services,South,10-49 employees,6180000.0,68.2,10,Yes,42.3,Tier 2 - Warm
PROS-104803,Hospitality,South,1-9 employees,1491000.0,56.6,22,Yes,39.5,Tier 2 - Warm
PROS-104804,Technology,West,10-49 employees,545000.0,76.6,35,Yes,65.5,Tier 2 - Warm
PROS-104805,Hospitality,South,10-49 employees,675000.0,19.3,5,Yes,18.4,Tier 3 - Nurture
PROS-104806,Healthcare,West,1-9 employees,1140000.0,10.3,7,No,8.8,Tier 3 - Nurture
PROS-104807,Wholesale Distribution,North,1-9 employees,459000.0,25.9,26,Yes,30.2,Tier 3 - Nurture
PROS-104808,Construction,North,1-9 employees,3112000.0,47.4,27,Yes,39.7,Tier 2 - Warm
PROS-104809,Wholesale Distribution,East,250-999 employees,78000.0,11.1,28,Yes,48.2,Tier 2 - Warm
PROS-104810,Professional Services,South,10-49 employees,527000.0,22.4,36,Yes,44.1,Tier 2 - Warm
PROS-104811,Professional Services,West,10-49 employees,749000.0,45.8,30,No,48.9,Tier 2 - Warm
PROS-104812,Transportation & Logistics,East,1-9 employees,288000.0,2.7,32,No,25.4,Tier 3 - Nurture
PROS-104813,Transportation & Logistics,South,50-249 employees,560000.0,33.7,5,No,31.8,Tier 3 - Nurture
PROS-104814,Hospitality,North,1-9 employees,1401000.0,49.6,14,Yes,30.4,Tier 3 - Nurture
PROS-104815,Professional Services,North,1-9 employees,3875000.0,43.3,28,No,38.8,Tier 2 - Warm
PROS-104816,Wholesale Distribution,West,50-249 employees,176000.0,22.2,32,Yes,48.4,Tier 2 - Warm
PROS-104817,Construction,South,50-249 employees,162000.0,48.6,15,Yes,45.7,Tier 2 - Warm
PROS-104818,Transportation & Logistics,East,1-9 employees,258000.0,5.4,23,No,19.4,Tier 3 - Nurture
PROS-104819,Education,Central,10-49 employees,134000.0,79.5,9,Yes,46.1,Tier 2 - Warm
PROS-104820,Transportation & Logistics,Central,1000+ employees,145000.0,21.5,34,Yes,64.7,Tier 2 - Warm
PROS-104821,Technology,South,1-9 employees,250000.0,9.1,21,Yes,19.3,Tier 3 - Nurture
PROS-104822,Education,North,1-9 employees,2833000.0,44.9,4,No,20.6,Tier 3 - Nurture
PROS-104823,Education,West,10-49 employees,517000.0,69.6,23,Yes,53.1,Tier 2 - Warm
PROS-104824,Healthcare,West,1-9 employees,755000.0,56.7,11,No,30.9,Tier 3 - Nurture
PROS-104825,Healthcare,South,10-49 employees,255000.0,30.3,18,Yes,33.1,Tier 2 - Warm
PROS-104826,Retail Trade,East,50-249 employees,1464000.0,36.75,14,Yes,40.1,Tier 2 - Warm
PROS-104827,Transportation & Logistics,North,10-49 employees,5742000.0,33.9,33,Yes,46.5,Tier 2 - Warm
PROS-104828,Education,West,10-49 employees,275000.0,79.2,34,No,65.7,Tier 2 - Warm
PROS-104829,Healthcare,West,10-49 employees,4863000.0,24.7,7,No,22.2,Tier 3 - Nurture
PROS-104830,Construction,South,50-249 employees,1089000.0,80.0,13,Yes,57.0,Tier 2 - Warm
PROS-104831,Retail Trade,East,1-9 employees,743000.0,47.7,16,No,31.2,Tier 3 - Nurture
PROS-104832,Construction,South,1-9 employees,1133000.0,88.7,34,Yes,62.1,Tier 2 - Warm
PROS-104833,Professional Services,North,50-249 employees,1121000.0,33.8,11,No,36.5,Tier 2 - Warm
PROS-104834,Education,North,1-9 employees,5625000.0,42.9,28,Yes,38.7,Tier 2 - Warm
PROS-104835,Transportation & Logistics,Central,1-9 employees,1293000.0,26.4,2,Yes,11.4,Tier 3 - Nurture
PROS-104836,Retail Trade,East,1-9 employees,1323000.0,35.8,38,No,43.7,Tier 2 - Warm
PROS-104837,Manufacturing,North,50-249 employees,459000.0,4.5,14,Yes,26.9,Tier 3 - Nurture
